country,year,amount,gas
Australia,1999,196.07,Sulphur Hexafluoride
Australia,1998,223.32,Sulphur Hexafluoride
Australia,1997,248.48,Sulphur Hexafluoride
Australia,1996,269.65,Sulphur Hexafluoride
Australia,1995,302.31,Sulphur Hexafluoride
Australia,1994,282.64,Sulphur Hexafluoride
Australia,1993,264.76,Sulphur Hexafluoride
Australia,1992,246.86,Sulphur Hexafluoride
Australia,1991,228.94,Sulphur Hexafluoride
Australia,1990,211.02,Sulphur Hexafluoride
Austria,2014,312.96,Sulphur Hexafluoride
Austria,2013,304.87,Sulphur Hexafluoride
Austria,2012,311.88,Sulphur Hexafluoride
Austria,2011,307.35,Sulphur Hexafluoride
Austria,2010,335.87,Sulphur Hexafluoride
Austria,2009,341.68,Sulphur Hexafluoride
Austria,2008,373.43,Sulphur Hexafluoride
Austria,2007,367.01,Sulphur Hexafluoride
Austria,2006,453.46,Sulphur Hexafluoride
Austria,2005,493.63,Sulphur Hexafluoride
Austria,2004,484.01,Sulphur Hexafluoride
Austria,2003,549.44,Sulphur Hexafluoride
Austria,2002,613.3,Sulphur Hexafluoride
Austria,2001,629.33,Sulphur Hexafluoride
Austria,2000,574.53,Sulphur Hexafluoride
Austria,1999,676.37,Sulphur Hexafluoride
Austria,1998,869.88,Sulphur Hexafluoride
Austria,1997,1086.4,Sulphur Hexafluoride
Austria,1996,1176.9,Sulphur Hexafluoride
Austria,1995,1100.11,Sulphur Hexafluoride
Austria,1994,926.17,Sulphur Hexafluoride
Austria,1993,744.0,Sulphur Hexafluoride
Austria,1992,656.27,Sulphur Hexafluoride
Austria,1991,614.14,Sulphur Hexafluoride
Austria,1990,470.61,Sulphur Hexafluoride
Belarus,2014,2.43,Sulphur Hexafluoride
Belarus,2013,2.51,Sulphur Hexafluoride
Belarus,2012,2.46,Sulphur Hexafluoride
Belarus,2011,2.3,Sulphur Hexafluoride
Belarus,2010,2.1,Sulphur Hexafluoride
Belarus,2009,1.45,Sulphur Hexafluoride
Belarus,2008,1.25,Sulphur Hexafluoride
Belarus,2007,0.54,Sulphur Hexafluoride
Belarus,2006,0.45,Sulphur Hexafluoride
Belarus,2005,0.35,Sulphur Hexafluoride
Belarus,2004,0.24,Sulphur Hexafluoride
Belarus,2003,0.16,Sulphur Hexafluoride
Belarus,2002,0.12,Sulphur Hexafluoride
Belarus,2001,0.11,Sulphur Hexafluoride
Belarus,2000,0.1,Sulphur Hexafluoride
Belarus,1999,0.09,Sulphur Hexafluoride
Belarus,1998,0.07,Sulphur Hexafluoride
Belarus,1997,0.06,Sulphur Hexafluoride
Belarus,1996,0.01,Sulphur Hexafluoride
Belarus,1995,0.0,Sulphur Hexafluoride
Belgium,2014,95.22,Sulphur Hexafluoride
Belgium,2013,115.75,Sulphur Hexafluoride
Belgium,2012,110.43,Sulphur Hexafluoride
Belgium,2011,112.09,Sulphur Hexafluoride
Belgium,2010,102.03,Sulphur Hexafluoride
Belgium,2009,93.31,Sulphur Hexafluoride
Belgium,2008,86.88,Sulphur Hexafluoride
Belgium,2007,78.86,Sulphur Hexafluoride
Belgium,2006,76.55,Sulphur Hexafluoride
Belgium,2005,90.69,Sulphur Hexafluoride
Belgium,2004,90.2,Sulphur Hexafluoride
Belgium,2003,101.93,Sulphur Hexafluoride
Belgium,2002,116.17,Sulphur Hexafluoride
Belgium,2001,139.22,Sulphur Hexafluoride
Belgium,2000,144.06,Sulphur Hexafluoride
Belgium,1999,153.66,Sulphur Hexafluoride
Belgium,1998,295.95,Sulphur Hexafluoride
Belgium,1997,538.85,Sulphur Hexafluoride
Belgium,1996,2059.62,Sulphur Hexafluoride
Belgium,1995,2139.73,Sulphur Hexafluoride
Belgium,1994,1930.81,Sulphur Hexafluoride
Belgium,1993,1588.53,Sulphur Hexafluoride
Belgium,1992,1652.69,Sulphur Hexafluoride
Belgium,1991,1492.84,Sulphur Hexafluoride
Belgium,1990,1575.1,Sulphur Hexafluoride
Bulgaria,2014,15.62,Sulphur Hexafluoride
Bulgaria,2013,19.72,Sulphur Hexafluoride
Bulgaria,2012,19.29,Sulphur Hexafluoride
Bulgaria,2011,14.19,Sulphur Hexafluoride
Bulgaria,2010,12.47,Sulphur Hexafluoride
Bulgaria,2009,9.52,Sulphur Hexafluoride
Bulgaria,2008,9.16,Sulphur Hexafluoride
Bulgaria,2007,8.81,Sulphur Hexafluoride
Bulgaria,2006,8.48,Sulphur Hexafluoride
Bulgaria,2005,8.16,Sulphur Hexafluoride
Bulgaria,2004,8.13,Sulphur Hexafluoride
Bulgaria,2003,7.69,Sulphur Hexafluoride
Bulgaria,2002,7.27,Sulphur Hexafluoride
Bulgaria,2001,6.87,Sulphur Hexafluoride
Bulgaria,2000,6.49,Sulphur Hexafluoride
Bulgaria,1999,6.14,Sulphur Hexafluoride
Bulgaria,1998,5.8,Sulphur Hexafluoride
Bulgaria,1997,5.48,Sulphur Hexafluoride
Bulgaria,1996,5.18,Sulphur Hexafluoride
Bulgaria,1995,4.9,Sulphur Hexafluoride
Bulgaria,1994,4.63,Sulphur Hexafluoride
Bulgaria,1993,4.37,Sulphur Hexafluoride
Bulgaria,1992,4.13,Sulphur Hexafluoride
Bulgaria,1991,3.91,Sulphur Hexafluoride
Bulgaria,1990,3.69,Sulphur Hexafluoride
Canada,2014,362.63,Sulphur Hexafluoride
Canada,2013,437.98,Sulphur Hexafluoride
Canada,2012,439.63,Sulphur Hexafluoride
Canada,2011,395.18,Sulphur Hexafluoride
Canada,2010,440.42,Sulphur Hexafluoride
Canada,2009,373.87,Sulphur Hexafluoride
Canada,2008,644.35,Sulphur Hexafluoride
Canada,2007,726.19,Sulphur Hexafluoride
Canada,2006,1526.74,Sulphur Hexafluoride
Canada,2005,1417.36,Sulphur Hexafluoride
Canada,2004,2339.91,Sulphur Hexafluoride
Canada,2003,2651.44,Sulphur Hexafluoride
Canada,2002,3015.81,Sulphur Hexafluoride
Canada,2001,2557.11,Sulphur Hexafluoride
Canada,2000,2902.96,Sulphur Hexafluoride
Canada,1999,2410.1,Sulphur Hexafluoride
Canada,1998,2357.49,Sulphur Hexafluoride
Canada,1997,1827.63,Sulphur Hexafluoride
Canada,1996,1768.65,Sulphur Hexafluoride
Canada,1995,2275.16,Sulphur Hexafluoride
Canada,1994,2441.74,Sulphur Hexafluoride
Canada,1993,2373.55,Sulphur Hexafluoride
Canada,1992,2557.12,Sulphur Hexafluoride
Canada,1991,3685.24,Sulphur Hexafluoride
Canada,1990,3225.93,Sulphur Hexafluoride
Croatia,2014,6.84,Sulphur Hexafluoride
Croatia,2013,6.15,Sulphur Hexafluoride
Croatia,2012,9.21,Sulphur Hexafluoride
Croatia,2011,9.37,Sulphur Hexafluoride
Croatia,2010,8.95,Sulphur Hexafluoride
Croatia,2009,8.03,Sulphur Hexafluoride
Croatia,2008,11.98,Sulphur Hexafluoride
Croatia,2007,13.05,Sulphur Hexafluoride
Croatia,2006,13.01,Sulphur Hexafluoride
Croatia,2005,13.03,Sulphur Hexafluoride
Croatia,2004,12.57,Sulphur Hexafluoride
Croatia,2003,12.28,Sulphur Hexafluoride
Croatia,2002,12.01,Sulphur Hexafluoride
Croatia,2001,11.69,Sulphur Hexafluoride
Croatia,2000,11.62,Sulphur Hexafluoride
Croatia,1999,11.99,Sulphur Hexafluoride
Croatia,1998,11.99,Sulphur Hexafluoride
Croatia,1997,11.43,Sulphur Hexafluoride
Croatia,1996,11.57,Sulphur Hexafluoride
Croatia,1995,11.12,Sulphur Hexafluoride
Croatia,1994,10.64,Sulphur Hexafluoride
Croatia,1993,10.53,Sulphur Hexafluoride
Croatia,1992,10.42,Sulphur Hexafluoride
Croatia,1991,10.33,Sulphur Hexafluoride
Croatia,1990,10.45,Sulphur Hexafluoride
Cyprus,2014,0.15,Sulphur Hexafluoride
Cyprus,2013,0.15,Sulphur Hexafluoride
Cyprus,2012,0.16,Sulphur Hexafluoride
Cyprus,2011,0.15,Sulphur Hexafluoride
Cyprus,2010,0.15,Sulphur Hexafluoride
Cyprus,2009,0.16,Sulphur Hexafluoride
Cyprus,2008,0.15,Sulphur Hexafluoride
Cyprus,2007,0.14,Sulphur Hexafluoride
Cyprus,2006,0.12,Sulphur Hexafluoride
Cyprus,2005,0.12,Sulphur Hexafluoride
Cyprus,2004,0.1,Sulphur Hexafluoride
Cyprus,2003,0.09,Sulphur Hexafluoride
Cyprus,2002,0.08,Sulphur Hexafluoride
Cyprus,2001,0.08,Sulphur Hexafluoride
Cyprus,2000,0.08,Sulphur Hexafluoride
Cyprus,1999,0.07,Sulphur Hexafluoride
Cyprus,1998,0.07,Sulphur Hexafluoride
Cyprus,1997,0.07,Sulphur Hexafluoride
Cyprus,1996,0.07,Sulphur Hexafluoride
Cyprus,1995,0.06,Sulphur Hexafluoride
Cyprus,1994,0.05,Sulphur Hexafluoride
Cyprus,1993,0.04,Sulphur Hexafluoride
Cyprus,1992,0.03,Sulphur Hexafluoride
Cyprus,1991,0.03,Sulphur Hexafluoride
Cyprus,1990,0.03,Sulphur Hexafluoride
Czech Republic,2014,96.01,Sulphur Hexafluoride
Czech Republic,2013,93.38,Sulphur Hexafluoride
Czech Republic,2012,90.68,Sulphur Hexafluoride
Czech Republic,2011,86.43,Sulphur Hexafluoride
Czech Republic,2010,81.29,Sulphur Hexafluoride
Czech Republic,2009,97.15,Sulphur Hexafluoride
Czech Republic,2008,94.4,Sulphur Hexafluoride
Czech Republic,2007,94.53,Sulphur Hexafluoride
Czech Republic,2006,109.41,Sulphur Hexafluoride
Czech Republic,2005,112.32,Sulphur Hexafluoride
Czech Republic,2004,121.16,Sulphur Hexafluoride
Czech Republic,2003,145.35,Sulphur Hexafluoride
Czech Republic,2002,121.95,Sulphur Hexafluoride
Czech Republic,2001,99.54,Sulphur Hexafluoride
Czech Republic,2000,109.13,Sulphur Hexafluoride
Czech Republic,1999,96.69,Sulphur Hexafluoride
Czech Republic,1998,95.75,Sulphur Hexafluoride
Czech Republic,1997,97.02,Sulphur Hexafluoride
Czech Republic,1996,99.24,Sulphur Hexafluoride
Czech Republic,1995,89.65,Sulphur Hexafluoride
Czech Republic,1994,88.64,Sulphur Hexafluoride
Czech Republic,1993,87.55,Sulphur Hexafluoride
Czech Republic,1992,86.35,Sulphur Hexafluoride
Czech Republic,1991,85.05,Sulphur Hexafluoride
Czech Republic,1990,85.22,Sulphur Hexafluoride
Denmark,2014,132.96,Sulphur Hexafluoride
Denmark,2013,130.79,Sulphur Hexafluoride
Denmark,2012,112.18,Sulphur Hexafluoride
Denmark,2011,69.54,Sulphur Hexafluoride
Denmark,2010,35.93,Sulphur Hexafluoride
Denmark,2009,34.37,Sulphur Hexafluoride
Denmark,2008,29.46,Sulphur Hexafluoride
Denmark,2007,28.24,Sulphur Hexafluoride
Denmark,2006,33.62,Sulphur Hexafluoride
Denmark,2005,20.05,Sulphur Hexafluoride
Denmark,2004,30.94,Sulphur Hexafluoride
Denmark,2003,29.59,Sulphur Hexafluoride
Denmark,2002,23.53,Sulphur Hexafluoride
Denmark,2001,28.2,Sulphur Hexafluoride
Denmark,2000,56.15,Sulphur Hexafluoride
Denmark,1999,62.01,Sulphur Hexafluoride
Denmark,1998,56.87,Sulphur Hexafluoride
Denmark,1997,69.87,Sulphur Hexafluoride
Denmark,1996,58.31,Sulphur Hexafluoride
Denmark,1995,102.58,Sulphur Hexafluoride
Denmark,1994,116.58,Sulphur Hexafluoride
Denmark,1993,96.64,Sulphur Hexafluoride
Denmark,1992,85.16,Sulphur Hexafluoride
Denmark,1991,60.58,Sulphur Hexafluoride
Denmark,1990,42.41,Sulphur Hexafluoride
Estonia,2014,2.1,Sulphur Hexafluoride
Estonia,2013,2.03,Sulphur Hexafluoride
Estonia,2012,1.88,Sulphur Hexafluoride
Estonia,2011,1.77,Sulphur Hexafluoride
Estonia,2010,1.73,Sulphur Hexafluoride
Estonia,2009,1.38,Sulphur Hexafluoride
Estonia,2008,1.29,Sulphur Hexafluoride
Estonia,2007,0.92,Sulphur Hexafluoride
Estonia,2006,1.1,Sulphur Hexafluoride
Estonia,2005,1.03,Sulphur Hexafluoride
Estonia,2004,1.04,Sulphur Hexafluoride
Estonia,2003,1.27,Sulphur Hexafluoride
Estonia,2002,1.38,Sulphur Hexafluoride
Estonia,2001,1.67,Sulphur Hexafluoride
Estonia,2000,2.61,Sulphur Hexafluoride
Estonia,1999,2.88,Sulphur Hexafluoride
Estonia,1998,2.85,Sulphur Hexafluoride
Estonia,1997,2.85,Sulphur Hexafluoride
Estonia,1996,3.33,Sulphur Hexafluoride
Estonia,1995,3.07,Sulphur Hexafluoride
Estonia,1994,2.97,Sulphur Hexafluoride
Estonia,1993,1.39,Sulphur Hexafluoride
Estonia,1992,0.09,Sulphur Hexafluoride
Estonia,1991,0.05,Sulphur Hexafluoride
European Union,2014,6140.89,Sulphur Hexafluoride
European Union,2013,6206.44,Sulphur Hexafluoride
European Union,2012,6311.54,Sulphur Hexafluoride
European Union,2011,6243.62,Sulphur Hexafluoride
European Union,2010,6378.67,Sulphur Hexafluoride
European Union,2009,6296.5,Sulphur Hexafluoride
European Union,2008,6700.49,Sulphur Hexafluoride
European Union,2007,7108.09,Sulphur Hexafluoride
European Union,2006,7499.45,Sulphur Hexafluoride
European Union,2005,7929.75,Sulphur Hexafluoride
European Union,2004,8121.18,Sulphur Hexafluoride
European Union,2003,8110.39,Sulphur Hexafluoride
European Union,2002,8597.25,Sulphur Hexafluoride
European Union,2001,9734.46,Sulphur Hexafluoride
European Union,2000,10546.72,Sulphur Hexafluoride
European Union,1999,10561.36,Sulphur Hexafluoride
European Union,1998,12875.11,Sulphur Hexafluoride
European Union,1997,13620.34,Sulphur Hexafluoride
European Union,1996,15098.0,Sulphur Hexafluoride
European Union,1995,15214.53,Sulphur Hexafluoride
European Union,1994,14142.84,Sulphur Hexafluoride
European Union,1993,12968.38,Sulphur Hexafluoride
European Union,1992,12282.83,Sulphur Hexafluoride
European Union,1991,11459.06,Sulphur Hexafluoride
European Union,1990,10919.7,Sulphur Hexafluoride
Finland,2014,34.25,Sulphur Hexafluoride
Finland,2013,30.7,Sulphur Hexafluoride
Finland,2012,22.16,Sulphur Hexafluoride
Finland,2011,23.67,Sulphur Hexafluoride
Finland,2010,21.79,Sulphur Hexafluoride
Finland,2009,26.71,Sulphur Hexafluoride
Finland,2008,26.66,Sulphur Hexafluoride
Finland,2007,19.17,Sulphur Hexafluoride
Finland,2006,27.56,Sulphur Hexafluoride
Finland,2005,22.19,Sulphur Hexafluoride
Finland,2004,23.84,Sulphur Hexafluoride
Finland,2003,25.57,Sulphur Hexafluoride
Finland,2002,25.34,Sulphur Hexafluoride
Finland,2001,25.53,Sulphur Hexafluoride
Finland,2000,26.06,Sulphur Hexafluoride
Finland,1999,30.76,Sulphur Hexafluoride
Finland,1998,38.62,Sulphur Hexafluoride
Finland,1997,50.11,Sulphur Hexafluoride
Finland,1996,54.16,Sulphur Hexafluoride
Finland,1995,36.98,Sulphur Hexafluoride
Finland,1994,23.86,Sulphur Hexafluoride
Finland,1993,19.75,Sulphur Hexafluoride
Finland,1992,25.67,Sulphur Hexafluoride
Finland,1991,40.16,Sulphur Hexafluoride
Finland,1990,52.48,Sulphur Hexafluoride
France,2014,470.95,Sulphur Hexafluoride
France,2013,574.97,Sulphur Hexafluoride
France,2012,644.38,Sulphur Hexafluoride
France,2011,636.21,Sulphur Hexafluoride
France,2010,860.24,Sulphur Hexafluoride
France,2009,930.02,Sulphur Hexafluoride
France,2008,1114.04,Sulphur Hexafluoride
France,2007,1153.07,Sulphur Hexafluoride
France,2006,1256.29,Sulphur Hexafluoride
France,2005,1360.01,Sulphur Hexafluoride
France,2004,1616.31,Sulphur Hexafluoride
France,2003,1585.09,Sulphur Hexafluoride
France,2002,1602.9,Sulphur Hexafluoride
France,2001,1933.43,Sulphur Hexafluoride
France,2000,2379.77,Sulphur Hexafluoride
France,1999,2485.68,Sulphur Hexafluoride
France,1998,2811.97,Sulphur Hexafluoride
France,1997,2697.74,Sulphur Hexafluoride
France,1996,2691.67,Sulphur Hexafluoride
France,1995,2633.01,Sulphur Hexafluoride
France,1994,2562.89,Sulphur Hexafluoride
France,1993,2401.59,Sulphur Hexafluoride
France,1992,2349.23,Sulphur Hexafluoride
France,1991,2297.48,Sulphur Hexafluoride
France,1990,2221.77,Sulphur Hexafluoride
Germany,2014,3396.17,Sulphur Hexafluoride
Germany,2013,3261.2,Sulphur Hexafluoride
Germany,2012,3154.89,Sulphur Hexafluoride
Germany,2011,3163.07,Sulphur Hexafluoride
Germany,2010,3047.04,Sulphur Hexafluoride
Germany,2009,2923.98,Sulphur Hexafluoride
Germany,2008,2971.21,Sulphur Hexafluoride
Germany,2007,3180.59,Sulphur Hexafluoride
Germany,2006,3241.5,Sulphur Hexafluoride
Germany,2005,3319.87,Sulphur Hexafluoride
Germany,2004,3243.55,Sulphur Hexafluoride
Germany,2003,3034.16,Sulphur Hexafluoride
Germany,2002,3087.04,Sulphur Hexafluoride
Germany,2001,3751.78,Sulphur Hexafluoride
Germany,2000,4072.5,Sulphur Hexafluoride
Germany,1999,4289.75,Sulphur Hexafluoride
Germany,1998,5888.91,Sulphur Hexafluoride
Germany,1997,6108.84,Sulphur Hexafluoride
Germany,1996,6162.49,Sulphur Hexafluoride
Germany,1995,6467.15,Sulphur Hexafluoride
Germany,1994,6249.23,Sulphur Hexafluoride
Germany,1993,5973.59,Sulphur Hexafluoride
Germany,1992,5237.81,Sulphur Hexafluoride
Germany,1991,4745.88,Sulphur Hexafluoride
Germany,1990,4343.64,Sulphur Hexafluoride
Greece,2014,4.92,Sulphur Hexafluoride
Greece,2013,5.15,Sulphur Hexafluoride
Greece,2012,5.05,Sulphur Hexafluoride
Greece,2011,5.13,Sulphur Hexafluoride
Greece,2010,5.86,Sulphur Hexafluoride
Greece,2009,5.02,Sulphur Hexafluoride
Greece,2008,7.18,Sulphur Hexafluoride
Greece,2007,9.46,Sulphur Hexafluoride
Greece,2006,7.98,Sulphur Hexafluoride
Greece,2005,6.16,Sulphur Hexafluoride
Greece,2004,4.26,Sulphur Hexafluoride
Greece,2003,4.06,Sulphur Hexafluoride
Greece,2002,4.06,Sulphur Hexafluoride
Greece,2001,3.88,Sulphur Hexafluoride
Greece,2000,3.81,Sulphur Hexafluoride
Greece,1999,3.69,Sulphur Hexafluoride
Greece,1998,3.6,Sulphur Hexafluoride
Greece,1997,3.56,Sulphur Hexafluoride
Greece,1996,3.51,Sulphur Hexafluoride
Greece,1995,3.42,Sulphur Hexafluoride
Greece,1994,3.29,Sulphur Hexafluoride
Greece,1993,3.2,Sulphur Hexafluoride
Greece,1992,3.11,Sulphur Hexafluoride
Greece,1991,3.02,Sulphur Hexafluoride
Greece,1990,2.93,Sulphur Hexafluoride
Hungary,2014,104.1,Sulphur Hexafluoride
Hungary,2013,122.92,Sulphur Hexafluoride
Hungary,2012,120.2,Sulphur Hexafluoride
Hungary,2011,106.92,Sulphur Hexafluoride
Hungary,2010,98.72,Sulphur Hexafluoride
Hungary,2009,90.54,Sulphur Hexafluoride
Hungary,2008,108.21,Sulphur Hexafluoride
Hungary,2007,121.16,Sulphur Hexafluoride
Hungary,2006,106.94,Sulphur Hexafluoride
Hungary,2005,94.26,Sulphur Hexafluoride
Hungary,2004,95.7,Sulphur Hexafluoride
Hungary,2003,78.4,Sulphur Hexafluoride
Hungary,2002,66.71,Sulphur Hexafluoride
Hungary,2001,82.96,Sulphur Hexafluoride
Hungary,2000,84.04,Sulphur Hexafluoride
Hungary,1999,75.47,Sulphur Hexafluoride
Hungary,1998,93.64,Sulphur Hexafluoride
Hungary,1997,79.63,Sulphur Hexafluoride
Hungary,1996,64.13,Sulphur Hexafluoride
Hungary,1995,52.04,Sulphur Hexafluoride
Hungary,1994,39.09,Sulphur Hexafluoride
Hungary,1993,31.23,Sulphur Hexafluoride
Hungary,1992,19.22,Sulphur Hexafluoride
Hungary,1991,12.26,Sulphur Hexafluoride
Hungary,1990,10.89,Sulphur Hexafluoride
Iceland,2014,2.22,Sulphur Hexafluoride
Iceland,2013,3.2,Sulphur Hexafluoride
Iceland,2012,5.32,Sulphur Hexafluoride
Iceland,2011,3.05,Sulphur Hexafluoride
Iceland,2010,4.66,Sulphur Hexafluoride
Iceland,2009,3.02,Sulphur Hexafluoride
Iceland,2008,3.01,Sulphur Hexafluoride
Iceland,2007,2.86,Sulphur Hexafluoride
Iceland,2006,2.52,Sulphur Hexafluoride
Iceland,2005,2.52,Sulphur Hexafluoride
Iceland,2004,1.31,Sulphur Hexafluoride
Iceland,2003,1.31,Sulphur Hexafluoride
Iceland,2002,1.31,Sulphur Hexafluoride
Iceland,2001,1.31,Sulphur Hexafluoride
Iceland,2000,1.31,Sulphur Hexafluoride
Iceland,1999,1.24,Sulphur Hexafluoride
Iceland,1998,1.24,Sulphur Hexafluoride
Iceland,1997,1.24,Sulphur Hexafluoride
Iceland,1996,1.24,Sulphur Hexafluoride
Iceland,1995,1.24,Sulphur Hexafluoride
Iceland,1994,1.24,Sulphur Hexafluoride
Iceland,1993,1.24,Sulphur Hexafluoride
Iceland,1992,1.24,Sulphur Hexafluoride
Iceland,1991,1.24,Sulphur Hexafluoride
Iceland,1990,1.1,Sulphur Hexafluoride
Ireland,2014,46.29,Sulphur Hexafluoride
Ireland,2013,43.53,Sulphur Hexafluoride
Ireland,2012,37.39,Sulphur Hexafluoride
Ireland,2011,45.45,Sulphur Hexafluoride
Ireland,2010,33.08,Sulphur Hexafluoride
Ireland,2009,39.18,Sulphur Hexafluoride
Ireland,2008,54.69,Sulphur Hexafluoride
Ireland,2007,62.94,Sulphur Hexafluoride
Ireland,2006,60.21,Sulphur Hexafluoride
Ireland,2005,96.78,Sulphur Hexafluoride
Ireland,2004,65.34,Sulphur Hexafluoride
Ireland,2003,109.95,Sulphur Hexafluoride
Ireland,2002,64.48,Sulphur Hexafluoride
Ireland,2001,64.63,Sulphur Hexafluoride
Ireland,2000,51.76,Sulphur Hexafluoride
Ireland,1999,64.19,Sulphur Hexafluoride
Ireland,1998,88.74,Sulphur Hexafluoride
Ireland,1997,126.12,Sulphur Hexafluoride
Ireland,1996,97.46,Sulphur Hexafluoride
Ireland,1995,79.11,Sulphur Hexafluoride
Ireland,1994,61.95,Sulphur Hexafluoride
Ireland,1993,52.9,Sulphur Hexafluoride
Ireland,1992,43.86,Sulphur Hexafluoride
Ireland,1991,38.87,Sulphur Hexafluoride
Ireland,1990,33.88,Sulphur Hexafluoride
Italy,2014,353.55,Sulphur Hexafluoride
Italy,2013,416.51,Sulphur Hexafluoride
Italy,2012,442.2,Sulphur Hexafluoride
Italy,2011,438.06,Sulphur Hexafluoride
Italy,2010,390.55,Sulphur Hexafluoride
Italy,2009,468.87,Sulphur Hexafluoride
Italy,2008,492.81,Sulphur Hexafluoride
Italy,2007,449.62,Sulphur Hexafluoride
Italy,2006,567.31,Sulphur Hexafluoride
Italy,2005,547.1,Sulphur Hexafluoride
Italy,2004,581.81,Sulphur Hexafluoride
Italy,2003,548.03,Sulphur Hexafluoride
Italy,2002,738.93,Sulphur Hexafluoride
Italy,2001,851.02,Sulphur Hexafluoride
Italy,2000,560.73,Sulphur Hexafluoride
Italy,1999,475.9,Sulphur Hexafluoride
Italy,1998,666.98,Sulphur Hexafluoride
Italy,1997,785.11,Sulphur Hexafluoride
Italy,1996,741.15,Sulphur Hexafluoride
Italy,1995,663.78,Sulphur Hexafluoride
Italy,1994,486.54,Sulphur Hexafluoride
Italy,1993,443.36,Sulphur Hexafluoride
Italy,1992,431.79,Sulphur Hexafluoride
Italy,1991,430.0,Sulphur Hexafluoride
Italy,1990,407.61,Sulphur Hexafluoride
Japan,2014,2064.41,Sulphur Hexafluoride
Japan,2013,2101.81,Sulphur Hexafluoride
Japan,2012,2234.54,Sulphur Hexafluoride
Japan,2011,2247.64,Sulphur Hexafluoride
Japan,2010,2423.87,Sulphur Hexafluoride
Japan,2009,2446.63,Sulphur Hexafluoride
Japan,2008,4177.17,Sulphur Hexafluoride
Japan,2007,4733.45,Sulphur Hexafluoride
Japan,2006,5228.9,Sulphur Hexafluoride
Japan,2005,5053.01,Sulphur Hexafluoride
Japan,2004,5258.7,Sulphur Hexafluoride
Japan,2003,5406.31,Sulphur Hexafluoride
Japan,2002,5735.48,Sulphur Hexafluoride
Japan,2001,6066.02,Sulphur Hexafluoride
Japan,2000,7031.36,Sulphur Hexafluoride
Japan,1999,9176.62,Sulphur Hexafluoride
Japan,1998,13224.1,Sulphur Hexafluoride
Japan,1997,14510.54,Sulphur Hexafluoride
Japan,1996,17022.19,Sulphur Hexafluoride
Japan,1995,16447.52,Sulphur Hexafluoride
Japan,1994,15019.96,Sulphur Hexafluoride
Japan,1993,15701.97,Sulphur Hexafluoride
Japan,1992,15635.82,Sulphur Hexafluoride
Japan,1991,14206.04,Sulphur Hexafluoride
Japan,1990,12850.07,Sulphur Hexafluoride
Latvia,2014,8.58,Sulphur Hexafluoride
Latvia,2013,8.5,Sulphur Hexafluoride
Latvia,2012,7.78,Sulphur Hexafluoride
Latvia,2011,7.47,Sulphur Hexafluoride
Latvia,2010,7.35,Sulphur Hexafluoride
Latvia,2009,7.33,Sulphur Hexafluoride
Latvia,2008,5.23,Sulphur Hexafluoride
Latvia,2007,4.55,Sulphur Hexafluoride
Latvia,2006,4.07,Sulphur Hexafluoride
Latvia,2005,3.78,Sulphur Hexafluoride
Latvia,2004,3.25,Sulphur Hexafluoride
